% Vallado SGP4 Result (TEME Frame)
% Time(min)      Rx(km)        Ry(km)        Rz(km)        Vx(km/s)      Vy(km/s)      Vz(km/s)
   4496.0000    1043.544918    6659.043903   -1802.421938    0.740422939   -2.074923684   -7.229651984
   4497.0000    1085.733613    6520.562482   -2232.075211    0.665370297   -2.539477896   -7.087058142
   4498.0000    1123.333620    6354.522786   -2652.269422    0.587520817   -2.993207727   -6.914461883
   4499.0000    1156.187043    6161.632287   -3061.226259    0.507206790   -3.434188053   -6.712612004
   4500.0000    1184.156230    5942.712265   -3457.216101    0.424770566   -3.860551704   -6.482382225
   4501.0000    1207.124333    5698.694087   -3838.565386    0.340562973   -4.270497541   -6.224766666
   4502.0000    1224.995770    5430.615018   -4203.663681    0.254941716   -4.662298080   -5.940874777
   4503.0000    1237.696583    5139.613585   -4550.970440    0.168269769   -5.034306635   -5.631925800
   4504.0000    1245.174712    4826.924524   -4879.021415    0.080913771   -5.384963955   -5.299242803
   4505.0000    1247.400165    4493.873353   -5186.434695   -0.006757563   -5.712804333   -4.944246349
   4506.0000    1244.365098    4141.870589   -5471.916363   -0.094375016   -6.016461180   -4.568447856
   4507.0000    1236.083793    3772.405646   -5734.265739   -0.181570402   -6.294672067   -4.173442705
   4508.0000    1222.592559    3387.040448   -5972.380208   -0.267978074   -6.546283239   -3.760903142
   4509.0000    1203.949526    2987.402785   -6185.259613   -0.353236387   -6.770253613   -3.332571021
   4510.0000    1180.234373    2575.179448   -6372.010217   -0.436989118   -6.965658278   -2.890250424
   4511.0000    1151.547952    2152.109163   -6531.848206   -0.518886839   -7.131691511   -2.435800207
   4512.0000    1118.011846    1719.975361   -6664.102756   -0.598588245   -7.267669343   -1.971126470
   4513.0000    1079.767839    1280.598807   -6768.218641   -0.675761435   -7.373031684   -1.498175003
   4514.0000    1036.977320     835.830112   -6843.758387   -0.750085148   -7.447344038   -1.018923704
   4515.0000     989.820603     387.542154   -6890.403966   -0.821249946   -7.490298819   -0.535374981
   4516.0000     938.496184     -62.377562   -6907.958048   -0.888959363   -7.501716292   -0.049548148
   4517.0000     883.219933    -512.034602   -6896.344776   -0.952931006   -7.481545146    0.436528188
   4518.0000     824.224214    -959.535310   -6855.610106   -1.012897614   -7.429862701    0.920823760
   4519.0000     761.756947   -1402.994529   -6785.921665   -1.068608078   -7.346874764    1.401314271
   4520.0000     696.080611   -1840.543293   -6687.568173   -1.119828420   -7.232915115    1.875989061
   4521.0000     627.471184   -2270.336485   -6560.958389   -1.166342727   -7.088444624    2.342858780
   4522.0000     556.217037   -2690.560423   -6406.619601   -1.207954049   -6.914049981    2.799963084
   4523.0000     482.617766   -3099.440362   -6225.195656   -1.244485240   -6.710442019    3.245378346
   4524.0000     406.982981   -3495.247883   -6017.444523   -1.275779758   -6.478453613    3.677225371
   4525.0000     329.631049   -3876.308138   -5784.235399   -1.301702404   -6.219037129    4.093677095
   4526.0000     250.887791   -4241.006936   -5526.545346   -1.322140008   -5.933261398    4.492966260
   4527.0000     171.085141   -4587.797620   -5245.455475   -1.337002034   -5.622308192    4.873393017
   4528.0000      90.559772   -4915.207732   -4942.146680   -1.346221125   -5.287468178    5.233332441
   4529.0000       9.651693   -5221.845407   -4617.894913   -1.349753554   -4.930136341    5.571241895
   4530.0000     -71.297184   -5506.405481   -4274.066037   -1.347579588   -4.551806848    5.885668222
   4531.0000    -151.944488   -5767.675275   -3912.110243   -1.339703755   -4.154067358    6.175254681
   4532.0000    -231.948853   -6004.540019   -3533.556068   -1.326155001   -3.738592772    6.438747593
   4533.0000    -310.971381   -6215.987888   -3140.004019   -1.306986734   -3.307138437    6.675002628
   4534.0000    -388.677116   -6401.114604   -2733.119832   -1.282276746   -2.861532813    6.882990664
   4535.0000    -464.736490   -6559.127598   -2314.627400   -1.252127012   -2.403669640    7.061803173
   4536.0000    -538.826775   -6689.349678   -1886.301388   -1.216663358   -1.935499635    7.210657060
   4537.0000    -610.633496   -6791.222183   -1449.959574   -1.176034998   -1.459021760    7.328898896
   4538.0000    -679.851817   -6864.307613   -1007.454964   -1.130413935   -0.976274130    7.416008511
   4539.0000    -746.187889   -6908.291696    -560.667699   -1.079994238   -0.489324604    7.471601882
   4540.0000    -809.360146   -6922.984880    -111.496824   -1.024991181   -0.000261140    7.495433292
   4541.0000    -869.100553   -6908.323253     338.148060   -0.965640268    0.488818017    7.487396725
   4542.0000    -925.155784   -6864.368855     786.355200   -0.902196134    0.975814239    7.447526476
   4543.0000    -977.288335   -6791.309410    1231.219107   -0.834931342    1.458638425    7.375996981
   4544.0000   -1025.277560   -6689.457456    1670.848941   -0.764135081    1.935220845    7.273121850
   4545.0000   -1068.920632   -6559.248890    2103.376811   -0.690111770    2.403520840    7.139352131
   4546.0000   -1108.033406   -6401.240941    2526.965955   -0.613179598    2.861536290    6.975273822
   4547.0000   -1142.451207   -6216.109576    2939.818740   -0.533668990    3.307312800    6.781604661
   4548.0000   -1172.029510   -6004.646374    3340.184454   -0.451921029    3.738952524    6.559190239
   4549.0000   -1196.644535   -5767.754876    3726.366846   -0.368285840    4.154622576    6.308999484
   4550.0000   -1216.193743   -5506.446446    4096.731375   -0.283120953    4.552562979    6.032119566
   4551.0000   -1230.596223   -5221.835673    4449.712137   -0.196789652    4.931094112    5.729750283
   4552.0000   -1239.792996   -4915.135335    4783.818447   -0.109659326    5.288623628    5.403197992
   4553.0000   -1243.747207   -4587.650975    5097.641034   -0.022099835    5.623652812    5.053869143
   4554.0000   -1242.444227   -4240.775100    5389.857849    0.065518105    5.934782382    4.683263476
   4555.0000   -1235.891654   -3875.981060    5659.239448    0.152824505    6.220717717    4.292966949
   4556.0000   -1224.119227   -3494.816623    5904.653950    0.239451651    6.480273523    3.884644437
   4557.0000   -1207.178641   -3098.897292    6125.071545    0.325035605    6.712377948    3.460032277
   4558.0000   -1185.143277   -2689.899386    6319.568557    0.409217661    6.916076157    3.020930675
   4559.0000   -1158.107847   -2269.552928    6487.331047    0.491645755    7.090533397    2.569196038
   4560.0000   -1126.187952   -1839.634358    6627.657952    0.571975814    7.235037569    2.106733256
   4561.0000   -1089.519568   -1401.959110    6739.963763    0.649873059    7.349001332    1.635487954
   4562.0000   -1048.258446    -958.374073    6823.780735    0.725013257    7.431963762    1.157438737
   4563.0000   -1002.579445    -510.749971    6878.760637    0.797083920    7.483591600    0.674589451
   4564.0000    -952.675792     -60.973670    6904.676032    0.865785451    7.503680090    0.188961447
   4565.0000    -898.758277     389.059543    6901.421098    0.930832250    7.492153440   -0.297414127
   4566.0000    -841.054379     837.453704    6869.011984    0.991953765    7.449064904   -0.782504027
   4567.0000    -779.807334    1282.319911    6807.586706    1.048895502    7.374596507   -1.264280584
   4568.0000    -715.275143    1721.784029    6717.404582    1.101419990    7.269058401   -1.740729377
   4569.0000    -647.729521    2153.994352    6598.845210    1.149307696    7.132887847   -2.209856884
   4570.0000    -577.454794    2577.129190    6452.406982    1.192357902    6.966647827   -2.669698128
   4571.0000    -504.746749    2989.404360    6278.705143    1.230389527    6.771025263   -3.118324305
   4572.0000    -429.911426    3389.080560    6078.469393    1.263241898    6.546828822   -3.553850398
   4573.0000    -353.263879    3774.470599    5852.541033    1.290775470    6.294986298   -3.974442748
   4574.0000    -275.126881    4143.946453    5601.869652    1.312872483    6.016541544   -4.378326582
   4575.0000    -195.829602    4495.946126    5327.509375    1.329437551    5.712650932   -4.763793458
   4576.0000    -115.706253    4828.980282    5030.614662    1.340398185    5.384579324   -5.129208609
   4577.0000     -35.094694    5141.638623    4712.435664    1.345705226    5.033695539   -5.473018135
   4578.0000      45.664977    5432.595975    4374.313167    1.345333205    4.661467298   -5.793756014
   4579.0000     126.231846    5700.618060    4017.673108    1.339280597    4.269455650   -6.090050876
   4580.0000     206.265637    5944.566912    3644.020704    1.327569977    3.859308860   -6.360632485
   4581.0000     285.428149    6163.405913    3254.934193    1.310248071    3.432755792   -6.604337881
   4582.0000     363.384711    6356.204420    2852.058228    1.287385691    2.991598778   -6.820117125
   4583.0000     439.805617    6522.141946    2437.096930    1.259077547    2.537706009   -7.007038574
   4584.0000     514.367557    6660.511868    2011.806646    1.225441947    2.073003484   -7.164293659
   4585.0000     586.755013    6770.724648    1577.988439    1.186620355    1.599466545   -7.291201079
   4586.0000     656.661640    6852.310525    1137.480334    1.142776843    1.119111055   -7.387210392
   4587.0000     723.791596    6904.921677     692.149383    1.094097399    0.633984281   -7.451904935
   4588.0000     787.860838    6928.333825     243.883565    1.040789123    0.146155528   -7.485004061
   4589.0000     848.598357    6922.447267    -205.416424    0.983079304   -0.342293387   -7.486364636
   4590.0000     905.747364    6887.287342    -653.845445    0.921214379   -0.829277769   -7.455981808
   4591.0000     959.066399    6823.004314   -1099.502219    0.855458791   -1.312719700   -7.393989015
   4592.0000    1008.330379    6729.872673   -1540.497605    0.786093749   -1.790557645   -7.300657238
   4593.0000    1053.331564    6608.289871   -1974.962809    0.713415904   -2.260755936   -7.176393518
   4594.0000    1093.880438    6458.774490   -2401.057487    0.637735943   -2.721314064   -7.021738744
   4595.0000    1129.806513    6281.963856   -2816.977687    0.559377129   -3.170275703   -6.837364742
   4596.0000    1160.959034    6078.611134   -3220.963609    0.478673781   -3.605737423   -6.624070717
   4597.0000    1187.207598    5849.581893   -3611.307116    0.395969719   -4.025857014   -6.382779064
   4598.0000    1208.442675    5595.850205   -3986.358992    0.311616686   -4.428861393   -6.114530623
   4599.0000    1224.576041    5318.494263   -4344.535892    0.225972747   -4.813054042   -5.820479416
   4600.0000    1235.541099    5018.691581   -4684.326961    0.139400691   -5.176821956   -5.501886927
   4601.0000    1241.293127    4697.713790   -5004.300103    0.052266437   -5.518642070   -5.160115985
   4602.0000    1241.809408    4356.921060   -5303.107870   -0.035062538   -5.837087158   -4.796624301
   4603.0000    1237.089285    3997.756185   -5579.492954   -0.122218760   -6.130831199   -4.412957721
   4604.0000    1227.154109    3621.738368   -5832.293266   -0.208836267   -6.398654208   -4.010743241
   4605.0000    1212.047107    3230.456722   -6060.446592   -0.294552104   -6.639446542   -3.591681847
   4606.0000    1191.833159    2825.563537   -6262.994816   -0.379007756   -6.852212701   -3.157541195
   4607.0000    1166.598486    2408.767328   -6439.087698   -0.461850551   -7.036074632   -2.710148203
   4608.0000    1136.450261    1981.825698   -6587.986203   -0.542735013   -7.190274566   -2.251381557
   4609.0000    1101.516139    1546.538052   -6709.065388   -0.621324167   -7.314177405   -1.783164173
   4610.0000    1061.943705    1104.738171   -6801.816821   -0.697290795   -7.407272682   -1.307455628
   4611.0000    1017.899857     658.286687   -6865.850561   -0.770318657   -7.469176116   -0.826244568
   4612.0000     969.570108     209.063472   -6900.896669   -0.840103654   -7.499630774   -0.341541111
   4613.0000     917.157824    -241.040026   -6906.806270   -0.906354958   -7.498507871    0.144630769
   4614.0000     860.883397    -690.128488   -6883.552155   -0.968796097   -7.465807189    0.630240855
   4615.0000     800.983351   -1136.310444   -6831.228929   -1.027165994   -7.401657150    1.113260321
   4616.0000     737.709387   -1577.705983   -6750.052692   -1.081219976   -7.306314522    1.591669384
   4617.0000     671.327370   -2012.454438   -6640.360273   -1.130730733   -7.180163761    2.063464963
   4618.0000     602.116260   -2438.722015   -6502.607993   -1.175489241   -7.023715972    2.526668366
   4619.0000     530.366988   -2854.709356   -6337.369969   -1.215305634   -6.837607484    2.979332996
   4620.0000     456.381280   -3258.658993   -6145.335960   -1.250010037   -6.622598002    3.419552059
   4621.0000     380.470438   -3648.862691   -5927.308745   -1.279453345   -6.379568331    3.845466281
   4622.0000     302.954065   -4023.668629   -5684.201040   -1.303507940   -6.109517639    4.255271593
   4623.0000     224.158762   -4381.488409   -5417.031959   -1.322068348   -5.813560230    4.647226787
   4624.0000     144.416778   -4720.803854   -5126.923009   -1.335051835   -5.492921820    5.019661083
   4625.0000      64.064633   -5040.173570   -4815.093645   -1.342398906   -5.148935278    5.370981589
   4626.0000     -16.558295   -5338.239230   -4482.856374   -1.344073741   -4.783035824    5.699680605
   4627.0000     -97.111195   -5613.731557   -4131.611431   -1.340064518   -4.396755679    6.004342715
   4628.0000    -177.253273   -5865.475972   -3762.841033   -1.330383647   -3.991718142    6.283651614
   4629.0000    -256.645212   -6092.397867   -3378.103240   -1.315067890   -3.569631128    6.536396618
   4630.0000    -334.950628   -6293.527471   -2979.025429   -1.294178364   -3.132280151    6.761478784
   4631.0000    -411.837536   -6468.004284   -2567.297417   -1.267800423   -2.681520789    6.957916592
   4632.0000    -486.979790   -6615.081044   -2144.664261   -1.236043416   -2.219270656    7.124851108
   4633.0000    -560.058519   -6734.127196   -1712.918757   -1.199040311   -1.747500925    7.261550597
   4634.0000    -630.763522   -6824.631838   -1273.893691   -1.156947186   -1.268227443    7.367414502
   4635.0000    -698.794644   -6886.206133    -829.453861   -1.109942595   -0.783501505    7.441976755
   4636.0000    -763.863098   -6918.585144    -381.487928   -1.058226796   -0.295400342    7.484908384
   4637.0000    -825.692740   -6921.629108      68.099870   -1.002020857    0.193982597    7.496019363
   4638.0000    -884.021289   -6895.324105     517.398090   -0.941565645    0.682547509    7.475259698
   4639.0000    -938.601486   -6839.782150     964.496501   -0.877120688    1.168198148    7.422719727
   4640.0000    -989.202167   -6755.240677    1407.494491   -0.808962952    1.648851721    7.338629624
   4641.0000   -1035.609282   -6642.061438    1844.509423   -0.737385504    2.122448683    7.223358129
   4642.0000   -1077.626809   -6500.728822    2273.684897   -0.662696103    2.586962354    7.077410506
   4643.0000   -1115.077597   -6331.847595    2693.198852   -0.585215721    3.040408284    6.901425763
   4644.0000   -1147.804111   -6136.140100    3101.271499   -0.505276998    3.480853300    6.696173165
   4645.0000   -1175.669086   -5914.442910    3496.173009   -0.423222660    3.906424174    6.462548092
   4646.0000   -1198.556081   -5667.702988    3876.230943   -0.339403901    4.315315855    6.201567284
   4647.0000   -1216.369942   -5396.973359    4239.837375   -0.254178747    4.705799225    5.914363536
   4648.0000   -1229.037158   -5103.408333    4585.455686   -0.167910415    5.076228334    5.602179891
   4649.0000   -1236.506128   -4788.258313    4911.626992   -0.080965677    5.425047102    5.266363407
   4650.0000   -1238.747322   -4452.864216    5216.976186    0.006286762    5.750795455    4.908358552
   4651.0000   -1235.753350   -4098.651541    5500.217582    0.093477860    6.052114898    4.529700288
   4652.0000   -1227.538937   -3727.124123    5760.160124    0.180239803    6.327753522    4.132006900
   4653.0000   -1214.140800   -3339.857601    5995.712170    0.266207525    6.576570445    3.716972631
   4654.0000   -1195.617442   -2938.492639    6205.885822    0.351020195    6.797539715    3.286360164
   4655.0000   -1172.048850   -2524.727921    6389.800805    0.434322641    6.989753680    2.841993003
   4656.0000   -1143.536121   -2100.312975    6546.687886    0.515766739    7.152425852    2.385747774
   4657.0000   -1110.200992   -1667.040818    6675.891829    0.595012740    7.284893296    1.919546501
   4658.0000   -1072.185303   -1226.740491    6776.873888    0.671730550    7.386618550    1.445348848
   4659.0000   -1029.650377    -781.269481    6849.213831    0.745600957    7.457191125    0.965144376
   4660.0000    -982.776338    -332.506070    6892.611504    0.816316809    7.496328584    0.480944800
   4661.0000    -931.761347     117.658376    6906.887928    0.883584143    7.503877233   -0.005223732
   4662.0000    -876.820781     567.327134    6891.985933    0.947123268    7.479812430   -0.491328343
   4663.0000    -818.186343    1014.605878    6847.970334    1.006669800    7.424238531   -0.975337120
   4664.0000    -756.105118    1457.610399    6775.027640    1.061975656    7.337388461   -1.455226778
   4665.0000    -690.838562    1894.474303    6673.465311    1.112809996    7.219622932   -1.928990329
   4666.0000    -622.661441    2323.356643    6543.710545    1.158960130    7.071429277   -2.394644728
   4667.0000    -551.860720    2742.449477    6386.308617    1.200232371    6.893419910   -2.850238518
   4668.0000    -478.734390    3149.985309    6201.920753    1.236452840    6.686330381   -3.293859444
   4669.0000    -403.590267    3544.244418    5991.321549    1.267468223    6.451017024   -3.723642060
   4670.0000    -326.744727    3923.562018    5755.395936    1.293146465    6.188454153   -4.137775285
   4671.0000    -248.521416    4286.335241    5495.135692    1.313377409    5.899730821   -4.534509898
   4672.0000    -169.249921    4631.029919    5211.635509    1.328073363    5.586047078   -4.912165948
   4673.0000     -89.264400    4956.187110    4906.088613    1.337169589    5.248709753   -5.269140048
   4674.0000      -8.902198    5260.429375    4579.781959    1.340624722    4.889127710   -5.603912494
   4675.0000      71.497570    5542.466737    4234.090998    1.338421083    4.508806585   -5.915054194
   4676.0000     151.595443    5801.102318    3870.474039    1.330564912    4.109343005   -6.201233329
   4677.0000     231.053058    6035.237616    3490.466221    1.317086486    3.692418266   -6.461221710
   4678.0000     309.534590    6243.877376    3095.673113    1.298040130    3.259791513   -6.693900769
   4679.0000     386.708192    6426.134044    2687.763964    1.273504118    2.813292415   -6.898267123
   4680.0000     462.247429    6581.231772    2268.464642    1.243580445    2.354813372   -7.073437660
   4681.0000     535.832688    6708.509930    1839.550275    1.208394481    1.886301293   -7.218654089
   4682.0000     607.152569    6807.426122    1402.837641    1.168094497    1.409748983   -7.333286902
   4683.0000     675.905241    6877.558675     960.177337    1.122851070    0.927186195   -7.416838703
   4684.0000     741.799757    6918.608573     513.445772    1.072856357    0.440670401   -7.468946858
   4685.0000     804.557329    6930.400845      64.537017    1.018323252   -0.047722645   -7.489385443
   4686.0000     863.912538    6912.885371    -384.645434    0.959484429   -0.535908488   -7.478066451
   4687.0000     919.614495    6866.137113    -832.196958    0.896591266   -1.021803627   -7.435040260
   4688.0000     971.427922    6790.355772   -1276.220102    0.829912680   -1.503335158   -7.360495336
   4689.0000    1019.134172    6685.864863   -1714.832836    0.759733857   -1.978450347   -7.254757197
   4690.0000    1062.532164    6553.110220   -2146.176728    0.686354908   -2.445126048   -7.118286629
   4691.0000    1101.439233    6392.657947   -2568.424990    0.610089451   -2.901377894   -6.951677196
   4692.0000    1135.691903    6205.191821   -2979.790350    0.531263132   -3.345269212   -6.755652063
   4693.0000    1165.146554    5991.510173   -3378.532716    0.450212104   -3.774919587   -6.531060183
   4694.0000    1189.680014    5752.522264   -3762.966596    0.367281467   -4.188513030   -6.278871876
   4695.0000    1209.190045    5489.244190   -4131.468231    0.282823689   -4.584305700   -6.000173873
   4696.0000    1223.595738    5202.794330   -4482.482423    0.197197012   -4.960633160   -5.696163861
   4697.0000    1232.837812    4894.388382   -4814.529011    0.110763867   -5.315917112   -5.368144596
   4698.0000    1236.878817    4565.333998   -5126.208995    0.023889287   -5.648671627   -5.017517644
   4699.0000    1235.703244    4217.025080   -5416.210270   -0.063060652   -5.957508825   -4.645776790
   4700.0000    1229.317541    3850.935729   -5683.312949   -0.149720360   -6.241144034   -4.254501198
   4701.0000    1217.750042    3468.613920   -5926.394282   -0.235726245   -6.498400410   -3.845348343
   4702.0000    1201.050798    3071.674901   -6144.433136   -0.320718166   -6.728213043   -3.420046780
   4703.0000    1179.291330    2661.794370   -6336.514041   -0.404340859   -6.929632556   -2.980388790
   4704.0000    1152.564294    2240.701445   -6501.830791   -0.486245312   -7.101828224   -2.528222927
   4705.0000    1120.983069    1810.171463   -6639.689596   -0.566090099   -7.244090628   -2.065446507
   4706.0000    1084.681256    1372.018631   -6749.511780   -0.643542661   -7.355833870   -1.593998053
   4707.0000    1043.812117     928.088563   -6830.836029   -0.718280546   -7.436597373   -1.115849712
   4708.0000     998.547927     480.250709   -6883.320179   -0.789992606   -7.486047272   -0.632999667
   4709.0000     949.079261      30.390727   -6906.742553   -0.858380147   -7.503977437   -0.147464521
   4710.0000     895.614216    -419.597208   -6901.002831   -0.923158033   -7.490310113    0.338728307
   4711.0000     838.377565    -867.818118   -6866.122479   -0.984055763   -7.445096210    0.823548213
   4712.0000     777.609844   -1312.383937   -6802.244702   -1.040818490   -7.368515221    1.304969045
   4713.0000     713.566387   -1751.421218   -6709.633955   -1.093208013   -7.260874789    1.780976754
   4714.0000     646.516298   -2183.078802   -6588.674979   -1.141003722   -7.122609899    2.249577073
   4715.0000     576.741365   -2605.535421   -6439.871389   -1.184003505   -6.954281683    2.708803208
   4716.0000     504.534926   -3017.007222   -6263.843789   -1.222024603   -6.756575831    3.156723541
   4717.0000     430.200687   -3415.755185   -6061.327432   -1.254904425   -6.530300576    3.591449353
   4718.0000     354.051480   -3800.092401   -5833.169415   -1.282501307   -6.276384234    4.011142521
   4719.0000     276.407995   -4168.391189   -5580.325411   -1.304695207   -5.995872274    4.414023200
   4720.0000     197.597459   -4519.090033   -5303.855945   -1.321388346   -5.689923898    4.798377443
   4721.0000     117.952281   -4850.700281   -5004.922210   -1.332505764   -5.359808104    5.162564735
   4722.0000      37.808675   -5161.812606   -4684.781443   -1.337995809   -5.006899211    5.505025392
   4723.0000     -42.494761   -5451.103176   -4344.781851   -1.337830523   -4.632671837    5.824287782
   4724.0000    -122.618464   -5717.339506   -3986.357125   -1.332005948   -4.238695326    6.118975326
   4725.0000    -202.223363   -5959.385964   -3611.020527   -1.320542313   -3.826627603    6.387813195
   4726.0000    -280.972328   -6176.208880   -3220.358597   -1.303484122   -3.398208491    6.629634679
   4727.0000    -358.531625   -6366.881255   -2816.024484   -1.280900114   -2.955252483    6.843387131
   4728.0000    -434.572370   -6530.587004   -2399.730935   -1.252883107   -2.499641008    7.028137453
   4729.0000    -508.771962   -6666.624734   -1973.242969   -1.219549707   -2.033314215    7.183077046
   4730.0000    -580.815499   -6774.411005   -1538.370280   -1.181039897   -1.558262329    7.307526167
   4731.0000    -650.397169   -6853.483068   -1096.959383   -1.137516482   -1.076516623    7.400937654
   4732.0000    -717.221593   -6903.501050    -650.885569   -1.089164412   -0.590140067    7.462899958
   4733.0000    -781.005135   -6924.249566    -202.044693   -1.036189974   -0.101217727    7.493139448
   4734.0000    -841.477153   -6915.638756     247.655148   -0.978819856    0.388153020    7.491521958
   4735.0000    -898.381193   -6877.704723     696.302014   -0.917300102    0.875872382    7.458053561
   4736.0000    -951.476114   -6810.609383    1141.988537   -0.851894948    1.359848060    7.392880550
   4737.0000   -1000.537145   -6714.639720    1582.820318   -0.782885561    1.838005123    7.296288632
   4738.0000   -1045.356860   -6590.206446    2016.924241   -0.710568689    2.308295733    7.168701345
   4739.0000   -1085.746067   -6437.842095    2442.456686   -0.635255229    2.768708674    7.010677720
   4740.0000   -1121.534619   -6258.198542    2857.611561   -0.557268730    3.217278596    6.822909211
   4741.0000   -1152.572120   -6052.043983    3260.628145   -0.476943846    3.652094925    6.606215946
   4742.0000   -1178.728548   -5820.259393    3649.798676   -0.394624746    4.071310354    6.361542331
   4743.0000   -1199.894776   -5563.834480    4023.475663   -0.310663496    4.473148896    6.089952067
   4744.0000   -1215.982996   -5283.863187    4380.078878   -0.225418430    4.855913438    5.792622641
   4745.0000   -1226.927050   -4981.538735    4718.102007   -0.139252518    5.217992763    5.470839345
   4746.0000   -1232.682654   -4658.148280    5036.118932   -0.052531740    5.557868031    5.125988881
   4747.0000   -1233.227534   -4315.067186    5332.789606    0.034376519    5.874118694    4.759552633
   4748.0000   -1228.561461   -3953.752965    5606.865536    0.121105045    6.165427838    4.373099637
   4749.0000   -1218.706195   -3575.738916    5857.194813    0.207288339    6.430586971    3.968279332
   4750.0000   -1203.705338   -3182.627485    6082.726725    0.292564119    6.668500245    3.546814127
   4751.0000   -1183.624095   -2776.083398    6282.515901    0.376574777    6.878188146    3.110491842
   4752.0000   -1158.548951   -2357.826581    6455.726010    0.458968788    7.058790661    2.661158051
   4753.0000   -1128.587268   -1929.624910    6601.632996    0.539402068    7.209569953    2.200708371
   4754.0000   -1093.866796   -1493.286810    6719.627845    0.617539281    7.329912558    1.731080726
   4755.0000   -1054.535112   -1050.653738    6809.218896    0.693055095    7.419331141    1.254247592
   4756.0000   -1010.758981    -603.592576    6870.033677    0.765635390    7.477465825    0.772208253
   4757.0000    -962.723653    -153.987951    6901.820287    0.834978412    7.504085114    0.286981070
   4758.0000    -910.632083     296.265484    6904.448303    0.900795885    7.499086437   -0.199404235
   4759.0000    -854.704092     745.270794    6877.909239    0.962814074    7.462496307   -0.684914276
   4760.0000    -795.175465    1191.136503    6822.316529    1.020774803    7.394470123   -1.167519685
   4761.0000    -732.296984    1631.984311    6737.905058    1.074436430    7.295291604   -1.645202777
   4762.0000    -666.333414    2065.956767    6625.030233    1.123574777    7.165371853   -2.115965209
   4763.0000    -597.562422    2491.224878    6484.166593    1.167984015    7.005248047   -2.577835628
   4764.0000    -526.273455    2905.995622    6315.905957    1.207477502    6.815581742   -3.028877298
   4765.0000    -452.766563    3308.519353    6120.955123    1.241888571    6.597156766   -3.467195725
   4766.0000    -377.351177    3697.097060    5900.133102    1.271071266    6.350876691   -3.890946232
   4767.0000    -300.344848    4070.087469    5654.367905    1.294901020    6.077761864   -4.298341503
   4768.0000    -222.071944    4425.913947    5384.692873    1.313275266    5.778945961   -4.687659046
   4769.0000    -142.862313    4763.071188    5092.242570    1.326113983    5.455672068   -5.057248563
   4770.0000     -63.049913    5080.131644    4778.248228    1.333360158    5.109288251   -5.405539176
   4771.0000      17.028573    5375.751683    4444.032774    1.334980175    4.741242605   -5.731046482
   4772.0000      97.035160    5648.677424    4091.005430    1.330964100    4.353077791   -6.032379379
   4773.0000     176.631979    5897.750237    3720.655922    1.321325878    3.946425033   -6.308246613
   4774.0000     255.482720    6121.911862    3334.548294    1.306103414    3.522997599   -6.557463000
   4775.0000     333.254064    6320.209122    2934.314371    1.285358552    3.084583776   -6.778955250
   4776.0000     409.617119    6491.798201    2521.646881    1.259176930    2.633039354   -6.971767352
   4777.0000     484.248840    6635.948459    2098.292267    1.227667718    2.170279658   -7.135065452
   4778.0000     556.833429    6752.045749    1666.043229    1.190963232    1.698271160   -7.268142177
   4779.0000     627.063706    6839.595230    1226.731014    1.149218416    1.219022727   -7.370420348
   4780.0000     694.642456    6898.223634     782.217518    1.102610208    0.734576551   -7.441456044
   4781.0000     759.283718    6927.680993     334.387209    1.051336781    0.246998830   -7.480940977
   4782.0000     820.714036    6927.841786    -114.861060    0.995616658   -0.241629744   -7.488704150
   4783.0000     878.673654    6898.705530    -563.622320    0.935687723   -0.729223597   -7.464712764
   4784.0000     932.917640    6840.396774   -1009.993786    0.871806119   -1.213701944   -7.409072387
   4785.0000     983.216949    6753.164530   -1452.083143    0.804245045   -1.692998410   -7.322026362
   4786.0000    1029.359406    6637.381117   -1888.016779    0.733293476   -2.165070551   -7.203954463
   4787.0000    1071.150616    6493.540447   -2315.947907    0.659254789   -2.627909197   -7.055370835
   4788.0000    1108.414778    6322.255754   -2734.064552    0.582445336   -3.079547540   -6.876921221
   4789.0000    1140.995428    6124.256788   -3140.597343    0.503192952   -3.518069921   -6.669379525
   4790.0000    1168.756075    5900.386493   -3533.827085    0.421835432   -3.941620239   -6.433643751
   4791.0000    1191.580756    5651.597190   -3912.092069    0.338718964   -4.348409957   -6.170731362
   4792.0000    1209.374493    5378.946296   -4273.795086    0.254196557   -4.736725638   -5.881774116
   4793.0000    1222.063649    5083.591607   -4617.410120    0.168626456   -5.104936000   -5.568012433
   4794.0000    1229.596204    4766.786166   -4941.488684    0.082370558   -5.451498454   -5.230789350
   4795.0000    1231.941918    4429.872764   -5244.665795   -0.004207152   -5.774965120   -4.871544120
   4796.0000    1229.092416    4074.278087   -5525.665539   -0.090742146   -6.073988297   -4.491805519
   4797.0000    1221.061173    3701.506556   -5783.306245   -0.176870872   -6.347325409   -4.093184903
   4798.0000    1207.883412    3313.133884   -6016.505219   -0.262232232   -6.593843421   -3.677369073
   4799.0000    1189.615909    2910.800385   -6224.283057   -0.346469027   -6.812522744   -3.246112984
   4800.0000    1166.336724    2496.204061   -6405.767516   -0.429229358   -7.002460635   -2.801232351
   4801.0000    1138.144837    2071.093503   -6560.196930   -0.510167976   -7.162874137   -2.344596168
   4802.0000    1105.159711    1637.260622   -6686.923189   -0.588947598   -7.293102550   -1.878119172
