% Time(min)      Rx(km)        Ry(km)        Rz(km)        Vx(km/s)      Vy(km/s)      Vz(km/s)
   4055.0000    -877.245564   -6908.322541     106.175315   -0.995809792    0.244002003    7.500875600
   4056.0000    -935.087246   -6879.005915     555.682538   -0.931547158    0.732879864    7.477342931
   4057.0000    -988.952926   -6820.439707    1002.820541   -0.863324444    1.218635245    7.421930897
   4058.0000   -1038.613742   -6732.874142    1445.683107   -0.791435907    1.699175589    7.334881485
   4059.0000   -1083.858973   -6616.684324    1882.382746   -0.716191829    2.172432563    7.216576678
   4060.0000   -1124.496961   -6472.368487    2311.059042   -0.637917017    2.636371841    7.067536343
   4061.0000   -1160.355931   -6300.545667    2729.886833   -0.556949214    3.089002623    6.888415349
   4062.0000   -1191.284722   -6101.952813    3137.084219   -0.473637470    3.528386826    6.679999972
   4063.0000   -1217.153414   -5877.441356    3530.920312   -0.388340455    3.952647877    6.443203613
   4064.0000   -1237.853852   -5627.973268    3909.722724   -0.301424756    4.359979059    6.179061889
   4065.0000   -1253.300072   -5354.616629    4271.884737   -0.213263150    4.748651355    5.888727163
   4066.0000   -1263.428618   -5058.540743    4615.872132   -0.124232879    5.117020755    5.573462560
   4067.0000   -1268.198763   -4741.010833    4940.229640   -0.034713936    5.463535008    5.234635551
   4068.0000   -1267.592615   -4403.382348    5243.587006    0.054912631    5.786739789    4.873711147
   4069.0000   -1261.615139   -4047.094913    5524.664620    0.144266381    6.085284273    4.492244796
   4070.0000   -1250.294065   -3673.665973    5782.278733    0.232969104    6.357926130    4.091875007
   4071.0000   -1233.679710   -3284.684139    6015.346206    0.320646397    6.603535931    3.674315799
   4072.0000   -1211.844701   -2881.802307    6222.888813    0.406929194    6.821100992    3.241348988
   4073.0000   -1184.883615   -2466.730544    6404.037075    0.491455236    7.009728670    2.794816378
   4074.0000   -1152.912520   -2041.228804    6558.033621    0.573870487    7.168649138    2.336611899
   4075.0000   -1116.068449   -1607.099489    6684.236082    0.653830489    7.297217652    1.868673702
   4076.0000   -1074.508782   -1166.179885    6782.119502    0.731001662    7.394916361    1.392976256
   4077.0000   -1028.410555    -720.334513    6851.278286    0.805062546    7.461355656    0.911522455
   4078.0000    -977.969701    -271.447397    6891.427668    0.875704983    7.496275102    0.426335748
   4079.0000    -923.400212     178.585698    6902.404707    0.942635248    7.499543964   -0.060547697
   4080.0000    -864.933247     627.865058    6884.168818    1.005575126    7.471161347   -0.547086798
   4081.0000    -802.816166    1074.494802    6836.801838    1.064262941    7.411255953   -1.031243335
   4082.0000    -737.311509    1516.590643    6760.507616    1.118454523    7.320085472   -1.510989682
   4083.0000    -668.695919    1952.287599    6655.611150    1.167924142    7.198035598   -1.984316525
   4084.0000    -597.259010    2379.747638    6522.557260    1.212465374    7.045618674   -2.449240538
   4085.0000    -523.302178    2797.167222    6361.908795    1.251891928    6.863471945   -2.903812042
   4086.0000    -447.137376    3202.784746    6174.344389    1.286038413    6.652355416   -3.346122616
   4087.0000    -369.085836    3594.887825    5960.655758    1.314761045    6.413149298   -3.774312672
   4088.0000    -289.476752    3971.820419    5721.744539    1.337938300    6.146851011   -4.186578970
   4089.0000    -208.645927    4331.989771    5458.618694    1.355471493    5.854571746   -4.581182046
   4090.0000    -126.934385    4673.873113    5172.388455    1.367285283    5.537532548   -4.956453545
   4091.0000     -44.686962    4996.024129    4864.261843    1.373328110    5.197059919   -5.310803398
   4092.0000      37.749137    5297.079142    4535.539760    1.373572527    4.834580908   -5.642726834
   4093.0000     120.025792    5575.762982    4187.610663    1.368015457    4.451617712   -5.950811161
   4094.0000     201.795432    5830.894524    3821.944844    1.356678337    4.049781751   -6.233742278
   4095.0000     282.712512    6061.391845    3440.088325    1.339607164    3.630767243   -6.490310862
   4096.0000     362.434982    6266.276993    3043.656394    1.316872420    3.196344284   -6.719418176
   4097.0000     440.625751    6444.680315    2634.326805    1.288568885    2.748351460   -6.920081448
   4098.0000     516.954140    6595.844333    2213.832675    1.254815328    2.288688001   -7.091438757
   4099.0000     591.097302    6719.127136    1783.955094    1.215754073    1.819305542   -7.232753383
   4100.0000     662.741628    6814.005268    1346.515498    1.171550436    1.342199508   -7.343417569
   4101.0000     731.584096    6880.076088     903.367839    1.122392046    0.859400192   -7.422955645
   4102.0000     797.333596    6917.059584     456.390577    1.068488037    0.372963583   -7.471026490
   4103.0000     859.712185    6924.799639       7.478558    1.010068121   -0.115038002   -7.487425287
   4104.0000     918.456295    6903.264721    -441.465205    0.947381552   -0.602525401   -7.472084565
   4105.0000     973.317873    6852.548011    -888.537779    0.880695982   -1.087422142   -7.425074498
   4106.0000    1024.065442    6772.866954   -1331.844561    0.810296218   -1.567663958   -7.346602470
   4107.0000    1070.485096    6664.562244   -1769.507480    0.736482893   -2.041208209   -7.237011912
   4108.0000    1112.381405    6528.096249   -2199.673103    0.659571061   -2.506043132   -7.096780417
   4109.0000    1149.578239    6364.050887   -2620.520611    0.579888724   -2.960196875   -6.926517169
   4110.0000    1181.919497    6173.124966   -3030.269602    0.497775304   -3.401746229   -6.726959706
   4111.0000    1209.269743    5956.131017   -3427.187675    0.413580085   -3.828825016   -6.498970067
   4112.0000    1231.514757    5713.991626   -3809.597773    0.327660607   -4.239632081   -6.243530367
   4113.0000    1248.561976    5447.735313   -4175.885240    0.240381062   -4.632438852   -5.961737842
   4114.0000    1260.340847    5158.491954   -4524.504570    0.152110674   -5.005596420   -5.654799429
   4115.0000    1266.803082    4847.487808   -4853.985812    0.063222084   -5.357542137   -5.324025926
   4116.0000    1267.922812    4516.040157   -5162.940624   -0.025910244   -5.686805698   -4.970825794
   4117.0000    1263.696652    4165.551591   -5450.067936   -0.114911600   -5.992014704   -4.596698659
   4118.0000    1254.143669    3797.503989   -5714.159219   -0.203408574   -6.271899712   -4.203228549
   4119.0000    1239.305256    3413.452194   -5954.103346   -0.291030565   -6.525298774   -3.792076938
   4120.0000    1219.244925    3015.017447   -6168.891023   -0.377411248   -6.751161468   -3.364975622
   4121.0000    1194.048000    2603.880581   -6357.618795   -0.462190001   -6.948552458   -2.923719472
   4122.0000    1163.821241    2181.775024   -6519.492609   -0.545013286   -7.116654580   -2.470159098
   4123.0000    1128.692373    1750.479623   -6653.830943   -0.625535985   -7.254771490   -2.006193441
   4124.0000    1088.809544    1311.811330   -6760.067475   -0.703422681   -7.362329889   -1.533762324
   4125.0000    1044.340706     867.617755   -6837.753319   -0.778348910   -7.438881346   -1.054838971
   4126.0000     995.472922     419.769633   -6886.558798   -0.850002351   -7.484103739   -0.571422488
   4127.0000     942.411598     -29.846790   -6906.274778   -0.918083989   -7.497802327   -0.085530339
   4128.0000     885.379659    -479.337427   -6896.813534   -0.982309225   -7.479910462    0.400809215
   4129.0000     824.616642    -926.808045   -6858.209178   -1.042408949   -7.430489947    0.885564696
   4130.0000     760.377744   -1370.371979   -6790.617618   -1.098130581   -7.349731048    1.366709024
   4131.0000     692.932793   -1808.157827   -6694.316064   -1.149239057   -7.237952136    1.842227163
   4132.0000     622.565172   -2238.317118   -6569.702078   -1.195517789   -7.095598970    2.310123804
   4133.0000     549.570683   -2659.031928   -6417.292156   -1.236769574   -6.923243587    2.768431086
   4134.0000     474.256356   -3068.522405   -6237.719845   -1.272817461   -6.721582789    3.215216354
   4135.0000     396.939208   -3465.054207   -6031.733402   -1.303505564   -6.491436202    3.648589930
   4136.0000     317.944961   -3846.945795   -5800.192977   -1.328699825   -6.233743877    4.066712903
   4137.0000     237.606704   -4212.575577   -5544.067337   -1.348288711   -5.949563409    4.467804894
   4138.0000     156.263529   -4560.388861   -5264.430118   -1.362183845   -5.640066553    4.850151790
   4139.0000      74.259121   -4888.904586   -4962.455623   -1.370320561   -5.306535299    5.212113382
   4140.0000      -8.059680   -5196.721809   -4639.414159   -1.372658369   -4.950357402    5.552130895
   4141.0000     -90.344337   -5482.525897   -4296.666931   -1.369181333   -4.573021344    5.868734337
   4142.0000    -172.246102   -5745.094408   -3935.660500   -1.359898343   -4.176110709    6.160549619
   4143.0000    -253.417508   -5983.302613   -3557.920823   -1.344843276   -3.761297990    6.426305391
   4144.0000    -333.513871   -6196.128630   -3165.046893   -1.324075039   -3.330337823    6.664839524
   4145.0000    -412.194793   -6382.658135   -2758.704005   -1.297677490   -2.885059656    6.875105173
   4146.0000    -489.125647   -6542.088622   -2340.616661   -1.265759220   -2.427359902    7.056176369
   4147.0000    -563.979056   -6673.733167   -1912.561175   -1.228453213   -1.959193588    7.207253052
   4148.0000    -636.436343   -6777.023688   -1476.357972   -1.185916352   -1.482565561    7.327665506
   4149.0000    -706.188942   -6851.513660   -1033.863658   -1.138328804   -0.999521300    7.416878141
   4150.0000    -772.939780   -6896.880271    -586.962875   -1.085893251   -0.512137396    7.474492549
   4151.0000    -836.404597   -6912.925993    -137.559994   -1.028834002   -0.022511773    7.500249829
   4152.0000    -896.313214   -6899.579568     312.429304   -0.967395963    0.467246277    7.494032118
   4153.0000    -952.410738   -6856.896386     761.086517   -0.901843495    0.955026166    7.455863329
   4154.0000   -1004.458688   -6785.058263    1206.498831   -0.832459154    1.438726103    7.385909069
   4155.0000   -1052.236051   -6684.372607    1646.767598   -0.759542329    1.916263127    7.284475751
   4156.0000   -1095.540245   -6555.270996    2080.016743   -0.683407784    2.385582997    7.152008903
   4157.0000   -1134.187999   -6398.307159    2504.401034   -0.604384134    2.844669870    6.989090699
   4158.0000   -1168.016133   -6214.154390    2918.114196   -0.522812240    3.291555674    6.796436747
   4159.0000   -1196.882247   -6003.602407    3319.396797   -0.439043566    3.724329126    6.574892166
   4160.0000   -1220.665305   -5767.553688    3706.543888   -0.353438494    4.141144330    6.325427017
   4161.0000   -1239.266118   -5507.019297    4077.912346   -0.266364612    4.540228893    6.049131125
   4162.0000   -1252.607729   -5223.114244    4431.927892   -0.178195001    4.919891529    5.747208369
   4163.0000   -1260.635683   -4917.052403    4767.091747   -0.089306519    5.278529122    5.420970487
   4164.0000   -1263.318212   -4590.141026    5081.986911   -0.000078105    5.614633201    5.071830482
   4165.0000   -1260.646302   -4243.774883    5375.284030    0.089110901    5.926795846    4.701295665
   4166.0000   -1252.633671   -3879.430064    5645.746836    0.177882391    6.213714992    4.310960425
   4167.0000   -1239.316647   -3498.657489    5892.237152    0.265861092    6.474199155    3.902498767
   4168.0000   -1220.753950   -3103.076139    6113.719437    0.352676111    6.707171580    3.477656678
   4169.0000   -1197.026383   -2694.366068    6309.264874    0.437962438    6.911673832    3.038244372
   4170.0000   -1168.236439   -2274.261210    6478.054986    0.521362385    7.086868849    2.586128449
   4171.0000   -1134.507816   -1844.542013    6619.384788    0.602526972    7.232043487    2.123224013
   4172.0000   -1095.984856   -1407.027947    6732.665453    0.681117253    7.346610573    1.651486765
   4173.0000   -1052.831908    -963.569890    6817.426517    0.756805591    7.430110501    1.172905106
   4174.0000   -1005.232606    -516.042444    6873.317602    0.829276864    7.482212391    0.689492253
   4175.0000    -953.389090     -66.336183    6900.109669    0.898229630    7.502714834    0.203278388
   4176.0000    -897.521146     383.650127    6897.695806    0.963377229    7.491546243   -0.283697167
   4177.0000    -837.865292     832.017316    6866.091536    1.024448836    7.448764813   -0.769393737
   4178.0000    -774.673795    1276.873588    6805.434672    1.081190465    7.374558118   -1.251777051
   4179.0000    -708.213634    1716.342263    6715.984701    1.133365922    7.269242327   -1.728826964
   4180.0000    -638.765402    2148.569460    6598.121702    1.180757705    7.133261060   -2.198545158
   4181.0000    -566.622162    2571.731699    6452.344811    1.223167859    6.967183847   -2.658962808
   4182.0000    -492.088246    2984.043405    6279.270219    1.260418777    6.771704213   -3.108148218
   4183.0000    -415.478016    3383.764276    6079.628720    1.292353941    6.547637347   -3.544214420
   4184.0000    -337.114574    3769.206504    5854.262796    1.318838610    6.295917350   -3.965326722
   4185.0000    -257.328438    4138.741822    5604.123260    1.339760441    6.017594040   -4.369710188
   4186.0000    -176.456179    4490.808331    5330.265442    1.355030043    5.713829300   -4.755657020
   4187.0000     -94.839031    4823.917113    5033.844948    1.364581454    5.385892943   -5.121533832
   4188.0000     -12.821474    5136.658563    4716.112976    1.368372537    5.035158083   -5.465788754
   4189.0000      69.250209    5427.708440    4378.411218    1.366385284    4.663096005   -5.786958343
   4190.0000     151.029384    5695.833587    4022.166350    1.358626030    4.271270522   -6.083674250
   4191.0000     232.170533    5939.897305    3648.884133    1.345125560    3.861331824   -6.354669589
   4192.0000     312.330716    6158.864335    3260.143146    1.325939107    3.435009828   -6.598784959
   4193.0000     391.171043    6351.805427    2857.588159    1.301146234    2.994107032   -6.814974063
   4194.0000     468.358121    6517.901473    2442.923195    1.270850605    2.540490923   -7.002308871
   4195.0000     543.565490    6656.447163    2017.904287    1.235179621    2.076085938   -7.159984264
   4196.0000     616.475040    6766.854152    1584.331981    1.194283944    1.602865052   -7.287322125
   4197.0000     686.778380    6848.653707    1144.043607    1.148336888    1.122841010   -7.383774811
   4198.0000     754.178181    6901.498828     698.905363    1.097533690    0.638057287   -7.448927987
   4199.0000     818.389466    6925.165807     250.804251    1.042090657    0.150578810   -7.482502759
   4200.0000     879.140842    6919.555237    -198.360098    0.982244202   -0.337517467   -7.484357111
   4201.0000     936.175680    6884.692446    -646.683659    0.918249770   -0.824152084   -7.454486609
   4202.0000     989.253218    6820.727360   -1092.266268    0.850380651   -1.307252612   -7.393024362
   4203.0000    1038.149592    6727.933801   -1533.219855    0.778926716   -1.784763136   -7.300240254
   4204.0000    1082.658796    6606.708207   -1967.676611    0.704193055   -2.254653606   -7.176539450
   4205.0000    1122.593548    6457.567812   -2393.797037    0.626498557   -2.714929009   -7.022460190
   4206.0000    1157.786076    6281.148273   -2809.777847    0.546174414   -3.163638261   -6.838670911
   4207.0000    1188.088809    6078.200776   -3213.859674    0.463562593   -3.598882801   -6.625966724
   4208.0000    1213.374976    5849.588637   -3604.334555    0.379014256   -4.018824805   -6.385265291
   4209.0000    1233.539113    5596.283424   -3979.553141    0.292888173   -4.421694983   -6.117602152
   4210.0000    1248.497469    5319.360622   -4337.931616    0.205549109   -4.805799931   -5.824125547
   4211.0000    1258.188316    5019.994874   -4677.958299    0.117366214   -5.169528994   -5.506090798
   4212.0000    1262.572168    4699.454822   -4998.199885    0.028711429   -5.511360629   -5.164854300
   4213.0000    1261.631899    4359.097583   -5297.307325   -0.060042103   -5.829868255   -4.801867172
   4214.0000    1255.372770    4000.362891   -5574.021312   -0.148521586   -6.123725588   -4.418668636
   4215.0000    1243.822359    3624.766933   -5827.177362   -0.236356103   -6.391711447   -4.016879159
   4216.0000    1227.030408    3233.895906   -6055.710481   -0.323178096   -6.632714072   -3.598193408
   4217.0000    1205.068574    2829.399341   -6258.659405   -0.408624815   -6.845734934   -3.164373071
   4218.0000    1178.030102    2412.983204   -6435.170398   -0.492339717   -7.029892077   -2.717239558
   4219.0000    1146.029410    1986.402810   -6584.500621   -0.573973825   -7.184423001   -2.258666634
   4220.0000    1109.201594    1551.455582   -6706.021051   -0.653187035   -7.308687122   -1.790572984
   4221.0000    1067.701861    1109.973670   -6799.218949   -0.729649385   -7.402167804   -1.314914752
   4222.0000    1021.704880     663.816464   -6863.699886   -0.803042271   -7.464474010   -0.833678033
   4223.0000     971.404068     214.863014   -6899.189315   -0.873059629   -7.495341571   -0.348871360
   4224.0000     917.010801    -234.995609   -6905.533686   -0.939409066   -7.494634097    0.137481847
   4225.0000     858.753560    -683.864002   -6882.701118   -1.001812959   -7.462343522    0.623350846
   4226.0000     796.877016   -1129.850135   -6830.781608   -1.060009509   -7.398590307    1.106705172
   4227.0000     731.641046   -1571.073061   -6749.986782   -1.113753759   -7.303623284    1.585522262
   4228.0000     663.319696   -2005.670605   -6640.649193   -1.162818567   -7.177819134    2.057795125
   4229.0000     592.200081   -2431.807012   -6503.221155   -1.206995545   -7.021681491    2.521540042
   4230.0000     518.581236   -2847.680524   -6338.273112   -1.246095952   -6.835839653    2.974804300
   4231.0000     442.772906   -3251.530870   -6146.491548   -1.279951535   -6.621046874    3.415673965
   4232.0000     365.094301   -3641.646647   -5928.676420   -1.308415326   -6.378178216    3.842281658
   4233.0000     285.872787   -4016.372542   -5685.738138   -1.331362377   -6.108227931    4.252814342
   4234.0000     205.442552   -4374.116403   -5418.694064   -1.348690430   -5.812306353    4.645521075
   4235.0000     124.143222   -4713.356086   -5128.664563   -1.360320520   -5.491636270    5.018720701
   4236.0000      42.318449   -5032.646088   -4816.868579   -1.366197493   -5.147548748    5.370809451
   4237.0000     -39.685529   -5330.623898   -4484.618776   -1.366290438   -4.781478401    5.700268390
   4238.0000    -121.521359   -5606.016058   -4133.316223   -1.360593023   -4.394958088    6.005670670
   4239.0000    -202.842048   -5857.643879   -3764.444663   -1.349123725   -3.989613024    6.285688526
   4240.0000    -283.302459   -6084.428794   -3379.564362   -1.331925942   -3.567154319    6.539099956
   4241.0000    -362.560808   -6285.397306   -2980.305579   -1.309067992   -3.129371955    6.764795021
   4242.0000    -440.280153   -6459.685491   -2568.361658   -1.280642979   -2.678127214    6.961781697
   4243.0000    -516.129876   -6606.543039   -2145.481793   -1.246768525   -2.215344587    7.129191212
   4244.0000    -589.787140   -6725.336794   -1713.463491   -1.207586374   -1.743003222    7.266282823
   4245.0000    -660.938324   -6815.553764   -1274.144756   -1.163261849   -1.263127936    7.372447943
   4246.0000    -729.280417   -6876.803584    -829.396060   -1.113983179   -0.777779867    7.447213605
   4247.0000    -794.522368   -6908.820406    -381.112114   -1.059960685   -0.289046826    7.490245180
   4248.0000    -856.386385   -6911.464209      68.796493   -1.001425836    0.200966577    7.501348343
   4249.0000    -914.609173   -6884.721503     518.411752   -0.938630182    0.690148960    7.480470238
   4250.0000    -968.943102   -6828.705433     965.816735   -0.871844165    1.176392257    7.427699845
   4251.0000   -1019.157305   -6743.655279    1409.104102   -0.801355822    1.657601800    7.343267520
   4252.0000   -1065.038688   -6629.935355    1846.384544   -0.727469390    2.131706292    7.227543744
   4253.0000   -1106.392864   -6488.033303    2275.795140   -0.650503832    2.596667614    7.081037062
   4254.0000   -1143.044985   -6318.557822    2695.507553   -0.570791275    3.050490367    6.904391278
   4255.0000   -1174.840487   -6122.235824    3103.736050   -0.488675408    3.491231097    6.698381902
   4256.0000   -1201.645734   -5899.909045    3498.745277   -0.404509817    3.917007124    6.463911931
   4257.0000   -1223.348558   -5652.530150    3878.857768   -0.318656306    4.326004926    6.202006990
   4258.0000   -1239.858706   -5381.158341    4242.461141   -0.231483186    4.716488028    5.913809904
   4259.0000   -1251.108176   -5086.954511    4588.014951   -0.143363570    5.086804359    5.600574759
   4260.0000   -1257.051452   -4771.175972    4914.057184   -0.054673671    5.435393050    5.263660513
   4261.0000   -1257.665644   -4435.170791    5219.210338    0.034208878    5.760790650    4.904524234
   4262.0000   -1252.950521   -4080.371779    5502.187103    0.122906679    6.061636756    4.524714005
   4263.0000   -1242.928447   -3708.290146    5761.795604    0.211044180    6.336679055    4.125861586
   4264.0000   -1227.644226   -3320.508887    5996.944190    0.298249252    6.584777779    3.709674868
   4265.0000   -1207.164847   -2918.675905    6206.645773    0.384154704    6.804909604    3.277930174
   4266.0000   -1181.579146   -2504.496922    6390.021704    0.468399759    6.996170984    2.832464468
   4267.0000   -1150.997377   -2079.728210    6546.305171    0.550631461    7.157780978    2.375167487
   4268.0000   -1115.550705   -1646.169156    6674.844129    0.630506031    7.289083559    1.907973847
   4269.0000   -1075.390610   -1205.654720    6775.103759    0.707690172    7.389549464    1.432855142
   4270.0000   -1030.688228    -760.047776    6846.668446    0.781862303    7.458777584    0.951812052
   4271.0000    -981.633607    -311.231399    6889.243291    0.852713752    7.496495932    0.466866472
   4272.0000    -928.434899     138.898906    6902.655150    0.919949886    7.502562210   -0.019946327
   4273.0000    -871.317489     588.442988    6886.853199    0.983291192    7.476963977   -0.506585497
   4274.0000    -810.523051    1035.503838    6841.909039    1.042474309    7.419818450   -0.991012394
   4275.0000    -746.308554    1478.195358    6768.016332    1.097253005    7.331371924   -1.471198312
   4276.0000    -678.945203    1914.650071    6665.489973    1.147399114    7.211998824   -1.945132197
   4277.0000    -608.717329    2343.026781    6534.764801    1.192703409    7.062200388   -2.410828331
   4278.0000    -535.921230    2761.518124    6376.393849    1.232976441    6.882602953   -2.866333983
   4279.0000    -460.863957    3168.358023    6191.046137    1.268049309    6.673955856   -3.309737032
   4280.0000    -383.862060    3561.828986    5979.504007    1.297774388    6.437128915   -3.739173542
   4281.0000    -305.240293    3940.269255    5742.660005    1.322025984    6.173109474   -4.152835277
   4282.0000    -225.330278    4302.079760    5481.513320    1.340700934    5.882999012   -4.548977149
   4283.0000    -144.469137    4645.730847    5197.165766    1.353719124    5.568009260   -4.925924549
   4284.0000     -62.998097    4969.768772    4890.817340    1.361023941    5.229457857   -5.282080545
   4285.0000      18.738936    5272.821909    4563.761351    1.362582632    4.868763484   -5.615932912
   4286.0000     100.396811    5553.606657    4217.379127    1.358386572    4.487440504   -5.926060932
   4287.0000     181.630591    5810.933002    3853.134329    1.348451437    4.087093091   -6.211141932
   4288.0000     262.097011    6043.709722    3472.566876    1.332817272    3.669408840   -6.469957503
   4289.0000     341.455939    6250.949183    3077.286516    1.311548441    3.236151896   -6.701399348
   4290.0000     419.371833    6431.771718    2668.966050    1.284733472    2.789155601   -6.904474694
   4291.0000     495.515180    6585.409539    2249.334250    1.252484769    2.330314684   -7.078311227
   4292.0000     569.563921    6711.210182    1820.168498    1.214938215    1.861577056   -7.222161494
   4293.0000     641.204839    6808.639436    1383.287176    1.172252636    1.384935219   -7.335406713
   4294.0000     710.134921    6877.283754     940.541849    1.124609153    0.902417373   -7.417559958
   4295.0000     776.062672    6916.852121     493.809272    1.072210407    0.416078251   -7.468268679
   4296.0000     838.709376    6927.177362      44.983273    1.015279660   -0.072010232   -7.487316522
   4297.0000     897.810310    6908.216894    -404.033457    0.954059795   -0.559768462   -7.474624427
   4298.0000     953.115881    6860.052897    -851.337611    0.888812200   -1.045118661   -7.430250997
   4299.0000    1004.392706    6782.891917   -1295.033523    0.819815554   -1.525994414   -7.354392126
   4300.0000    1051.424607    6677.063908   -1733.241371    0.747364529   -2.000350104   -7.247379894
   4301.0000    1094.013533    6543.020696   -2164.105298    0.671768407   -2.466170186   -7.109680748
   4302.0000    1131.980389    6381.333908   -2585.801397    0.593349640   -2.921478246   -6.941892981
   4303.0000    1165.165784    6192.692360   -2996.545534    0.512442342   -3.364345769   -6.744743557
   4304.0000    1193.430686    5977.898927   -3394.600957    0.429390750   -3.792900561   -6.519084306
   4305.0000    1216.656978    5737.866926   -3778.285651    0.344547646   -4.205334783   -6.265887540
   4306.0000    1234.747929    5473.616021   -4145.979433    0.258272762   -4.599912557   -5.986241149
   4307.0000    1247.628556    5186.267693   -4496.130718    0.170931182   -4.974977088   -5.681343207
   4308.0000    1255.245903    4877.040291   -4827.262965    0.082891742   -5.328957317   -5.352496169
   4309.0000    1257.569219    4547.243710   -5137.980755   -0.005474558   -5.660374042   -5.001100703
   4310.0000    1254.590035    4198.273698   -5426.975490   -0.093796117   -5.967845539   -4.628649205
   4311.0000    1246.322159    3831.605863   -5693.030698   -0.181702269   -6.250092658   -4.236719060
   4312.0000    1232.801574    3448.789371   -5935.026926   -0.268824786   -6.505943403   -3.826965698
   4313.0000    1214.086248    3051.440396   -6151.946211   -0.354799345   -6.734337021   -3.401115478
   4314.0000    1190.255855    2641.235333   -6342.876123   -0.439266941   -6.934327593   -2.960958450
   4315.0000    1161.411416    2219.903813   -6507.013361   -0.521875275   -7.105087169   -2.508341020
   4316.0000    1127.674857    1789.221538   -6643.666919   -0.602280079   -7.245908456   -2.045158547
   4317.0000    1089.188487    1351.002976   -6752.260799   -0.680146404   -7.356207075   -1.573347894
   4318.0000    1046.114401     907.093921   -6832.336278   -0.755149866   -7.435523425   -1.094879945
   4319.0000     998.633814     459.363965   -6883.553722   -0.826977841   -7.483524155   -0.611752091
   4320.0000     946.946313       9.698884   -6905.693951   -0.895330624   -7.500003267   -0.125980696
   4321.0000     891.269054    -440.007028   -6898.659152   -0.959922545   -7.484882860    0.360406453
   4322.0000     831.835886    -887.858658   -6862.473336   -1.020483046   -7.438213523    0.845377738
   4323.0000     768.896411   -1331.967788   -6797.282338   -1.076757718   -7.360174366    1.326905313
   4324.0000     702.714987   -1770.460797   -6703.353361   -1.128509298   -7.251072706    1.802972754
   4325.0000     633.569668   -2201.486338   -6581.074061   -1.175518633   -7.111343370    2.271582741
   4326.0000     561.751092   -2623.222954   -6430.951164   -1.217585592   -6.941547626    2.730764778
   4327.0000     487.561311   -3033.886626   -6253.608631   -1.254529941   -6.742371699    3.178582943
   4328.0000     411.312573   -3431.738212   -6049.785342   -1.286192167   -6.514624868    3.613143669
   4329.0000     333.326056   -3815.090764   -5820.332326   -1.312434248   -6.259237106    4.032603522
   4330.0000     253.930556   -4182.316683   -5566.209516   -1.333140366   -5.977256239    4.435176982
   4331.0000     173.461135   -4531.854693   -5288.482043   -1.348217545   -5.669844601    4.819144166
   4332.0000      92.257736   -4862.216599   -4988.316070   -1.357596225   -5.338275157    5.182858489
   4333.0000      10.663757   -5171.993793   -4666.974164   -1.361230745   -4.983927077    5.524754196
   4334.0000     -70.975387   -5459.863477   -4325.810226   -1.359099737   -4.608280741    5.843353725
   4335.0000    -152.313740   -5724.594573   -3966.263985   -1.351206424   -4.212912166    6.137274853
   4336.0000    -233.006277   -5965.053281   -3589.855071   -1.337578797   -3.799486859    6.405237553
   4337.0000    -312.710400   -6180.208246   -3198.176686   -1.318269692   -3.369753089    6.646070504
   4338.0000    -391.087424   -6369.135308   -2792.888896   -1.293356727   -2.925534611    6.858717194
   4339.0000    -467.804060   -6531.021806   -2375.711574   -1.262942126   -2.468722852    7.042241544
   4340.0000    -542.533883   -6665.170383   -1948.417018   -1.227152396   -2.001268601    7.195832995
   4341.0000    -614.958774   -6771.002295   -1512.822282   -1.186137873   -1.525173251    7.318810987
   4342.0000    -684.770336   -6848.060169   -1070.781258   -1.140072133   -1.042479637    7.410628794
   4343.0000    -751.671264   -6896.010213    -624.176548   -1.089151263   -0.555262539    7.470876645
   4344.0000    -815.376674   -6914.643837    -174.911173   -1.033592999   -0.065618925    7.499284102
   4345.0000    -875.615371   -6903.878685     275.099841   -0.973635734    0.424342009    7.495721660
   4346.0000    -932.131053   -6863.759075     723.937948   -0.909537408    0.912508900    7.460201544
   4347.0000    -984.683454   -6794.455818    1169.689587   -0.841574276    1.396778316    7.392877702
   4348.0000   -1033.049399   -6696.265447    1610.454668   -0.770039582    1.875064798    7.294044971
   4349.0000   -1077.023781   -6569.608836    2044.354982   -0.695242133    2.345310768    7.164137459
   4350.0000   -1116.420454   -6415.029234    2469.542485   -0.617504794    2.805496226    7.003726135
   4351.0000   -1151.073024   -6233.189732    2884.207424   -0.537162922    3.253648152    6.813515677
   4352.0000   -1180.835555   -6024.870163    3286.586246   -0.454562736    3.687849559    6.594340604
   4353.0000   -1205.583168   -5790.963484    3674.969252   -0.370059663    4.106248124    6.347160762
   4354.0000   -1225.212547   -5532.471644    4047.707973   -0.284016643    4.507064355    6.073056192
   4355.0000   -1239.642330   -5250.500983    4403.222207   -0.196802436    4.888599237    5.773221463
   4356.0000   -1248.813418   -4946.257189    4740.006712   -0.108789920    5.249241335    5.448959518
   4357.0000   -1252.689164   -4621.039840    5056.637513   -0.020354410    5.587473333    5.101675107
   4358.0000   -1251.255471   -4276.236578    5351.777799    0.068128011    5.901877980    4.732867865
   4359.0000   -1244.520790   -3913.316941    5624.183409    0.156282114    6.191143448    4.344125100
   4360.0000   -1232.516019   -3533.825890    5872.707861    0.243735119    6.454068110    3.937114354
   4361.0000   -1215.294313   -3139.377070    6096.306941    0.330118239    6.689564735    3.513575781
   4362.0000   -1192.930793   -2731.645835    6294.042830    0.415068170    6.896664128    3.075314401
